GoldID	Name	Formula	(Score,Rank)	DCG	nDCG
311	angular acceleration	\mathbf{F}=\frac{\mathrm{d}\mathbf{p}}{\mathrm{d}t}=\frac{\mathrm{d}(m\mathbf{%v})}{\mathrm{d}t}.			
311	angular acceleration	V_{e}=I_{sp}*g_{n}			
311	angular acceleration	\frac{\delta\hat{\boldsymbol{\theta}}}{\delta t}=\dot{\boldsymbol{\theta}}=-%\cos(\theta)\dot{\theta}\hat{\mathbb{x}}-\sin(\theta)\dot{\theta}\hat{\mathbb{%y}}=-\dot{\theta}\hat{\mathbb{r}}			
311	angular acceleration	M({}^{12}\mathrm{C})=N_{\mathrm{A}}m({}^{12}\mathrm{C})\,			
311	angular acceleration	F_{\varphi}=mr\ddot{\varphi}+2m\dot{r}\dot{\varphi}\ .			
311	angular acceleration	U=mgh\!			
311	angular acceleration	a(t)=\frac{\mathrm{d}^{2}x}{\mathrm{d}t^{2}}=-A\omega^{2}\cos(\omega t-\varphi).			
311	angular acceleration	T=2\pi{\sqrt{\frac{m}{k}}}			
311	angular acceleration	T=2\pi\sqrt{\frac{\ell}{g}}			
311	angular acceleration	E=0.772m_{1}(\Delta v)^{2}			
311	angular acceleration	dS/S=\rho/\sigma\cdot(G\cdot M/r^{2}-\omega^{2}\cdot r)\cdot dr			
311	angular acceleration	2\eta_{\mu\nu}A^{\mu}U^{\nu}=0.			
311	angular acceleration	\mathbf{v}=\dot{r}\mathbf{\hat{r}}+r\,\dot{\theta}\,\hat{\boldsymbol{\theta}}+%r\,\dot{\varphi}\,\sin\theta\mathbf{\hat{\boldsymbol{\varphi}}},			
311	angular acceleration	\vec{F}=-\vec{\nabla}(\mu+M_{4}gz).			
311	angular acceleration	\vec{F}_{g}=-\hat{r}~{}G~{}\frac{Mm}{R^{2}}			
311	angular acceleration	\vec{a}_{g}=-\hat{r}~{}G~{}\frac{M}{R^{2}}\pm\hat{r}~{}G~{}\frac{2M}{R^{2}}~{}%\frac{\Delta r}{R}+\cdots			
311	angular acceleration	\Delta t=\int^{\Delta\tau}_{0}e^{\pm\int^{\bar{\tau}}_{0}a(\tau^{\prime})d\tau%^{\prime}}\,d\bar{\tau},			
311	angular acceleration	\Delta t=\tfrac{4}{a}\sinh(\tfrac{a}{4}\Delta\tau)			
311	angular acceleration	\rho=			
311	angular acceleration	h=			
312	angular frequency	n=1			
312	angular frequency	t=0			
312	angular frequency	\omega_{\mathrm{n}}^{2}=\frac{k}{m}\,			
312	angular frequency	\mathbf{V}_{i}=\mathbf{V}+\boldsymbol{\omega}\times\mathbf{r}_{i}			
312	angular frequency	v_{\mathrm{p}}=\frac{\lambda}{T}.			
312	angular frequency	\mathbf{L}=\mathbf{r}\times\mathbf{p}			
312	angular frequency	W=\frac{dA(t)}{dt}\cdot A^{-1}(t)			
312	angular frequency	\gamma=\frac{1}{\sqrt{1-\beta^{2}}}=\frac{1}{\sqrt{1-\left(\frac{v}{c}\right)^%{2}}}			
312	angular frequency	\frac{d^{2}\theta}{dt^{2}}=-\omega^{2}\theta			
312	angular frequency	\frac{\mathrm{d}\theta}{\mathrm{d}x}=k			
312	angular frequency	\mathbf{F}^{\prime}=\mathbf{F}-\mathbf{F}_{\mathrm{app}}			
312	angular frequency	\sin\theta=1.22\frac{\lambda}{D}			
312	angular frequency	\mbox{power}=\frac{\mbox{force}\times\mbox{linear distance}}{\mbox{time}}=%\frac{\left(\frac{\mbox{torque}}{\displaystyle{r}}\right)\times(r\times\mbox{%angular speed}\times t)}{t}=\mbox{torque}\times\mbox{angular speed}.			
312	angular frequency	c(t)=A\cdot\sin(2\pi f_{c}t)\,			
312	angular frequency	\zeta=\frac{1}{2\sqrt{K_{p}K_{v}RC}}			
312	angular frequency	E=h\nu			
312	angular frequency	{\alpha}=\frac{\tau}{I}.			
312	angular frequency	\int\boldsymbol{\tau}dt=I\boldsymbol{\omega}+constant.			
312	angular frequency	\boldsymbol{\tau}=\mathbf{0},			
312	angular frequency	\frac{d\mathbf{L}}{dt}=I\boldsymbol{\alpha}.			
312	angular frequency	\mathbf{h}=\mathbf{r}\times\mathbf{v},			
312	angular frequency	\mathbf{V}_{i}=\mathbf{V}+\mathbf{v}_{i}.			
312	angular frequency	=\mathbf{0},			
312	angular frequency	\sum_{i}\mathbf{R}\times m_{i}\mathbf{V}=\mathbf{R}\times\sum_{i}m_{i}\mathbf{%V}=\mathbf{R}\times M\mathbf{V},			
312	angular frequency	\mathbf{p}=m\mathbf{v}=\mathbf{P}-e\mathbf{A}			
312	angular frequency	\omega=\frac{|\mathrm{\mathbf{v}}|\sin(\theta)}{|\mathrm{\mathbf{r}}|}			
312	angular frequency	\omega_{1}+\omega_{2}=\omega_{2}+\omega_{1}			
312	angular frequency	\frac{dA(t)}{dt}=W\cdot A(t)			
312	angular frequency	\boldsymbol{\omega}=[\omega_{x},\omega_{y},\omega_{z}]			
312	angular frequency	\ell=3			
312	angular frequency	Q=\frac{2}{3}[(n_{\mathrm{u}}-n_{\mathrm{\bar{u}}})+(n_{\mathrm{c}}-n_{\mathrm%{\bar{c}}})+(n_{\mathrm{t}}-n_{\mathrm{\bar{t}}})]-\frac{1}{3}[(n_{\mathrm{d}}%-n_{\mathrm{\bar{d}}})+(n_{\mathrm{s}}-n_{\mathrm{\bar{s}}})+(n_{\mathrm{b}}-n%_{\mathrm{\bar{b}}})].			
312	angular frequency	I(t)\cos(\omega t)-Q(t)\sin(\omega t)=\mathrm{Re}\{Z(t)e^{j\omega t}\}\,			
312	angular frequency	\scriptstyle\mathbf{L}=\hbar			
312	angular frequency	\int_{0}^{2\pi}Ld\theta=2\pi L=nh.			
312	angular frequency	l=2Me			
312	angular frequency	\theta=0			
312	angular frequency	x(t)={1\over{2\pi}}\int_{-\infty}^{\infty}\hat{x}_{1}(\omega)e^{it\omega}d\omega.			
312	angular frequency	\kappa=\sqrt{\left(1+\frac{h}{R}\right)^{2}-1}\ .			
312	angular frequency	\mathbf{F}^{\prime}=\mathbf{F}-2m\mathbf{\Omega}\times\mathbf{v}_{B}-m\mathbf{%\Omega}\times(\mathbf{\Omega}\times\mathbf{x}_{B})-m\frac{d\mathbf{\Omega}}{dt%}\times\mathbf{x}_{B}\ ,			
312	angular frequency	\zeta(t)=\dot{\alpha}(t)=\ddot{\omega}(t)=\overset{...}{\theta}(t)			
312	angular frequency	\mathrm{MA}=\frac{F_{B}}{F_{A}}=\frac{v_{A}}{v_{B}}.			
312	angular frequency	\boldsymbol{\tau}=\frac{\mathrm{d}\mathbf{L}}{\mathrm{d}t}			
312	angular frequency	\tau_{\phi}(\omega)=-\frac{\phi(\omega)}{\omega}.			
312	angular frequency	\hat{A}=J_{x},~{}~{}\hat{B}=J_{y}			
312	angular frequency	n=0			
312	angular frequency	\nu(t)=\frac{1}{2\pi}\frac{d\Phi(t)}{dt}.			
312	angular frequency	p^{2}+2pq+q^{2}=1\,			
312	angular frequency	\scriptstyle\log_{2}\left(\prod_{k=1}^{n}f_{k}\right)			
312	angular frequency	|z|=1			
312	angular frequency	s=j\omega			
312	angular frequency	\omega=\frac{2}{T}\arctan\left(\omega_{a}\frac{T}{2}\right).			
312	angular frequency	\omega_{a}=0			
312	angular frequency	\omega=0			
312	angular frequency	f(t)=f_{0}+kt			
312	angular frequency	x(t)=\sin\left[\phi_{0}+2\pi\left(f_{0}t+\frac{k}{2}t^{2}\right)\right]			
312	angular frequency	f(t)=f_{0}k^{t}			
312	angular frequency	x(t)=\sin\left[\phi_{0}+2\pi f_{0}\left(\frac{k^{t}-1}{\ln(k)}\right)\right]			
312	angular frequency	f_{c}\approx{1\over\pi({D+d\over 2})\sqrt{\mu\epsilon}}={c\over\pi({D+d\over 2%})\sqrt{\mu_{r}\epsilon_{r}}}			
312	angular frequency	\lim_{x_{i}\rightarrow-\infty}F(x_{1},...,x_{n})=0,\quad\mbox{for all }i			
312	angular frequency	\omega r=v=\beta c			
312	angular frequency	A_{max}={\sigma f_{s}\over\omega}			
312	angular frequency	\mathbf{P}(\omega)=\varepsilon_{0}\chi_{e}(\omega)\mathbf{E}(\omega).			
312	angular frequency	\omega=2\pi F			
312	angular frequency	y(t)=A\cdot x(t-T)			
312	angular frequency	p^{2}+2pq+q^{2}=1			
312	angular frequency	p+q=1			
312	angular frequency	p=1–q			
312	angular frequency	\displaystyle v=f\lambda			
312	angular frequency	P_{n}=P_{a}(\sqrt[12]{2})^{(n-a)}			
312	angular frequency	s(t)=\int_{-\infty}^{\infty}S(f)\cdot e^{i2\pi ft}df,			
312	angular frequency	T=\frac{1}{f}.			
312	angular frequency	\displaystyle c=f\lambda			
312	angular frequency	f_{\mathrm{n}}=\frac{1}{2\pi}\sqrt{\frac{k}{m}}\,			
312	angular frequency	X_{\mathrm{L}}=2\pi fL			
312	angular frequency	Q=\frac{\omega L}{R}			
312	angular frequency	f_{\text{critical}}=9\times\sqrt{N}			
312	angular frequency	\mu=2			
312	angular frequency	\text{MUF}=\frac{\text{critical frequency}}{\cos\theta}			
312	angular frequency	m=2410\log_{10}(1.6\times 10^{-3}f+1)			
312	angular frequency	f=2^{n/12}\times 440\,\text{Hz}\,			
312	angular frequency	f=2^{3/12}\times 440\,\text{Hz}\approx 523.2\,\text{Hz}			
312	angular frequency	D=-\frac{\lambda}{c}\,\frac{d^{2}n}{d\lambda^{2}}.			
312	angular frequency	K_{\max}=h\left(f-f_{0}\right),			
312	angular frequency	E=nh\nu			
312	angular frequency	\alpha=\sqrt{RG}\,\!			
312	angular frequency	F_{D}=F_{T}\times\left(\frac{V_{R}}{C}\right)			
312	angular frequency	\lambda\Phi_{\mathrm{e},\lambda}=\nu\Phi_{\mathrm{e},\nu}.			
312	angular frequency	\theta_{\text{crit}}=\arcsin\left(\frac{n_{2}}{n_{1}}\sin\theta_{2}\right)=%\arcsin\frac{n_{2}}{n_{1}}=48.6^{\circ}.			
312	angular frequency	\cos x\cos y={\textstyle\frac{1}{2}}\cos\,(x+y)+{\textstyle\frac{1}{2}}\cos\,(%x-y)			
312	angular frequency	\psi(t)=e^{-2\pi it}			
312	angular frequency	E=hf\,			
312	angular frequency	{{S}_{t}}=\frac{{{f}_{n}}nL}{U}			
312	angular frequency	f(k;s,N)=\frac{1}{k^{s}H_{N,s}}			
312	angular frequency	t=R/c			
312	angular frequency	{\tau}=I\ {\alpha}			
312	angular frequency	s=r\theta\,			
312	angular frequency	\theta=\frac{s}{r}			
312	angular frequency	\Delta\theta=\Delta\theta_{2}-\Delta\theta_{1}			
312	angular frequency	p=mv,			
312	angular frequency	L=I\omega.			
312	angular frequency	\omega=v/r			
312	angular frequency	p=mv			
312	angular frequency	L=r\sin{\theta}mv,			
312	angular frequency	v=r\omega,			
312	angular frequency	\sum_{i}I_{i}=\sum_{i}r_{i}^{2}m_{i}			
312	angular frequency	\boldsymbol{\tau}=I\boldsymbol{\alpha},			
312	angular frequency	\mathbf{L}=\mathbf{0}+constant.			
312	angular frequency	\mathbf{L}=m\mathbf{h}.			
312	angular frequency	d\mathbf{L}=\mathbf{r}\times dm\mathbf{v}=\mathbf{r}\times\rho(\mathbf{r})dV%\mathbf{v}=dV\mathbf{r}\times\rho(\mathbf{r})\mathbf{v}			
312	angular frequency	\mathbf{L}=\int_{V}dV\mathbf{r}\times\rho(\mathbf{r})\mathbf{v}			
312	angular frequency	\sum_{i}I_{i}\boldsymbol{\omega}_{i}=\mathbf{0},			
312	angular frequency	I_{R}\boldsymbol{\omega}_{R}=\mathbf{0},			
312	angular frequency	L_{ij}=x_{i}p_{j}-x_{j}p_{i}\,.			
312	angular frequency	\mathbf{K}=\mathbf{r}\times(\mathbf{P}-e\mathbf{A})			
312	angular frequency	\boldsymbol{\omega}=\frac{\mathbb{r}\times\mathbb{v}}{|\mathbb{r}|^{2}}			
312	angular frequency	\frac{d\vec{r}(t)}{dt}=\vec{\omega}\times\vec{r}			
312	angular frequency	\frac{d\vec{r}(t)}{dt}=W\cdot\vec{r}			
312	angular frequency	\frac{dA(t)}{A}=W\cdot{dt}			
312	angular frequency	A(t)=e^{W\cdot t}A(0)			
312	angular frequency	W\mathbf{r}=\omega\times\mathbf{r}			
312	angular frequency	W=\frac{d\mathcal{R}}{dt}\mathcal{R}^{T}			
312	angular frequency	\boldsymbol{\omega}_{1}=\boldsymbol{\omega}_{2}			
312	angular frequency	ψ(r, θ, φ)=R(r) Θ(θ) Φ(φ)			
312	angular frequency	P=(-1)^{L}.			
312	angular frequency	S=0			
312	angular frequency	\Delta J=0			
312	angular frequency	S=1			
312	angular frequency	S=			
312	angular frequency	r_{\mathrm{sh}}=\frac{2GM}{c^{2}}\approx 2.95\,\frac{M}{M_{\mathrm{Sun}}}~{}%\mathrm{km,}			
312	angular frequency	L=n{h\over 2\pi}=n\hbar			
312	angular frequency	P_{cc}(\theta;\zeta)=\frac{1}{2\pi}\frac{1-|\zeta|^{2}}{|e^{i\theta}-\zeta|^{2}}			
312	angular frequency	\mathbf{r}_{A}(t)=vt\ \left(\cos(\theta),\ \sin(\theta)\right)\ .			
312	angular frequency	{dJ\over dE}=T			
312	angular frequency	\frac{\mathrm{d}\sigma}{d\Omega}=\frac{1}{nAI\Omega}\frac{\mathrm{d}w}{\mathrm%{d}z}			
312	angular frequency	\overrightarrow{\mu}=g^{(l)}\overrightarrow{l}+g^{(s)}\overrightarrow{s}			
312	angular frequency	l=1			
312	angular frequency	~{}d\theta_{n}=n\lambda,~{}n=0,1,2,\ldots			
312	angular frequency	-\tan t=\frac{b}{a}\cot\phi=\sqrt{(1-e^{2})}\cot\phi=(1-g)\cot\phi=\frac{-\tan%\theta}{\sqrt{(1-e^{2})}}=-\frac{a}{b}\tan\theta.			
312	angular frequency	r(\theta)=\frac{ab}{\sqrt{(b\cos\theta)^{2}+(a\sin\theta)^{2}}}			
312	angular frequency	\frac{d^{2}\mathbf{r}}{dt^{2}}=-\sum_{n}\omega_{n}^{2}\mathbf{r}_{n}			
312	angular frequency	\frac{d\mathbf{L}_{i}}{dt}=\mathbf{\tau}_{E}+\sum_{i\neq j}\mathbf{\tau}_{ij}\,\!			
312	angular frequency	\lambda=2\pi d			
312	angular frequency	E(e^{it\cdot X})=\int e^{it\cdot x}d\mu_{X}(x)			
312	angular frequency	r=\sqrt[3]{\frac{\mu}{\omega^{2}}}			
312	angular frequency	(X_{2}=\cos\Omega t,Y_{2}=-\sin\Omega t,Z_{2}=0)^{T}			
312	angular frequency	L_{x}\equiv\frac{\partial\mathcal{L}_{1}}{\partial\dot{\psi}}=I_{1}(\dot{\psi}%-\Omega\sin\delta\cos\alpha)=\mathrm{constant}.			
312	angular frequency	\vec{L}=I\vec{\omega}			
312	angular frequency	T=\frac{Ze^{2}}{2r}			
312	angular frequency	\vec{\alpha}(t)=\frac{\mathrm{d}}{\mathrm{d}t}\vec{\Omega}(t)=\dot{\vec{\Omega%}}(t)			
312	angular frequency	\vec{\zeta}(t)=\frac{\mathrm{d}}{\mathrm{d}t}\vec{\alpha}(t)=\dot{\vec{\alpha}%}(t)			
312	angular frequency	\mathbf{p}=\boldsymbol{\omega}\times\mathbf{m}\,\!			
312	angular frequency	\Delta\mathbf{p}=\mathbf{F}\Delta t			
312	angular frequency	\Delta\mathbf{L}=\boldsymbol{\tau}\Delta t			
312	angular frequency	\mathbf{I}\cdot\boldsymbol{\alpha}+\boldsymbol{\omega}\times\left(\mathbf{I}%\cdot\boldsymbol{\omega}\right)=\boldsymbol{\tau}\,\!			
312	angular frequency	\mathbf{p}=m\left(\mathbb{\hat{e}}_{r}\frac{\mathrm{d}r}{\mathrm{d}t}+r\omega%\mathbb{\hat{e}}_{\theta}\right)			
312	angular frequency	If:{\delta}=\frac{d_{B}}{D_{B}}\qquad Then:d_{B}=\delta\cdot D_{B}\quad And:R_%{B}={\left({\frac{\delta\cdot D_{B}}{2}}\right)}			
312	angular frequency	Scenario\ II:\qquad\frac{L_{\rm B}}{L_{\odot}}=\quad{\left({\frac{730}{1}}%\right)}^{2}{\left({\frac{3,641}{5,778}}\right)}^{4}=\ 84,000L_{\odot}(rounded)			
312	angular frequency	Q=\frac{2}{3}[(n_{u}-n_{\bar{u}})+(n_{c}-n_{\bar{c}})+(n_{t}-n_{\bar{t}})]-%\frac{1}{3}[(n_{d}-n_{\bar{d}})+(n_{s}-n_{\bar{s}})+(n_{b}-n_{\bar{b}})].			
312	angular frequency	P_{\mu}=|\mathbf{P}_{\mu}|			
312	angular frequency	d_{S^{n-1}}V=\sin^{n-2}(\phi_{1})\sin^{n-3}(\phi_{2})\cdots\sin(\phi_{n-2})\,d%\phi_{1}\,d\phi_{2}\cdots d\phi_{n-1}.			
312	angular frequency	\mathbf{\tau}=\mathbf{\Omega}\times\mathbf{L},			
312	angular frequency	\chi_{m}=\frac{\partial M}{\partial H}=\frac{N_{\text{A }}}{3k_{B}T}\mu_{%\mathrm{eff}}^{2}\text{ ; and }\mu_{\mathrm{eff}}=g_{J}\sqrt{J(J+1)}\mu_{B}			
312	angular frequency	p=\hbar k=\frac{h\nu}{c}=\frac{h}{\lambda}.			
312	angular frequency	(re^{i\varphi})^{n}=r^{n}e^{in\varphi}\,			
312	angular frequency	W=PT\,.			
312	angular frequency	={\mu_{\delta}}^{2}+{\mu_{{\alpha\ast}}}^{2}			
312	angular frequency	R_{\mathrm{g}}^{2}\ \stackrel{\mathrm{def}}{=}\ \frac{1}{N}\langle\sum_{k=1}^{%N}\left(\mathbf{r}_{k}-\mathbf{r}_{\mathrm{mean}}\right)^{2}\rangle			
312	angular frequency	V_{C}=-\frac{1}{2}\omega^{2}\Delta d^{2}=-\frac{GM}{2d^{3}}\Delta d^{2}\,			
312	angular frequency	-mg\ell\theta=I\alpha			
312	angular frequency	{W}={T*\omega}			
312	angular frequency	{U}={\omega*r}			
312	angular frequency	\mathbf{L}=\mathbf{r}\times\boldsymbol{p}			
312	angular frequency	P=\boldsymbol{\tau}\cdot\boldsymbol{\omega},			
312	angular frequency	\oint_{\gamma}\langle V(x),\mathrm{d}x\rangle=\oint_{\gamma}\langle\nabla f(x)%,\mathrm{d}x\rangle=f(\gamma(1))-f(\gamma(0)).			
312	angular frequency	p(\mathbf{x},t)=\hat{p}(\mathbf{x})~{}e^{-i\omega t}~{};~{}~{}\mathbf{u}(%\mathbf{x},t)=\hat{\mathbf{u}}(\mathbf{x})~{}e^{-i\omega t}~{};~{}~{}i:=\sqrt{%-1}			
312	angular frequency	\cfrac{\partial\hat{p}}{\partial r}=i\omega~{}\rho_{0}~{}\hat{u}_{r}~{};~{}~{}%\cfrac{1}{r}~{}\cfrac{\partial\hat{p}}{\partial\theta}=i\omega~{}\rho_{0}~{}%\hat{u}_{\theta}~{};~{}~{}\cfrac{\partial\hat{p}}{\partial z}=i\omega~{}\rho_{%0}~{}\hat{u}_{z}			
312	angular frequency	~{}n_{1}+n_{2}=1~{}			
312	angular frequency	T=\tau			
312	angular frequency	\sigma_{y}^{2}(M,T,\tau)=\frac{1}{M-1}\left\{\sum_{i=0}^{M-1}\bar{y}_{i}^{2}-%\frac{1}{M}\left[\sum_{i=0}^{M-1}\bar{y}_{i}\right]^{2}\right\}			
312	angular frequency	V(t)=V_{0}\sin(\Phi(t)).			
312	angular frequency	TE(t)=T(t)-T_{\text{REF}}(t).\,			
312	angular frequency	y(t)=\frac{\nu(t)-\nu_{\mathrm{n}}}{\nu_{\mathrm{n}}}=\frac{\nu(t)}{\nu_{%\mathrm{n}}}-1.			
312	angular frequency	\bar{y}(t,\tau)=\frac{1}{\tau}\int\limits_{0}^{\tau}y(t+t_{v})\,dt_{v}			
312	angular frequency	\sigma_{x}(\tau)=\frac{\tau}{\sqrt{3}}Mod.\sigma_{y}(\tau).			
312	angular frequency	P(t)=v(t)\ i(t)=\frac{(V_{\mathrm{peak}})^{2}}{R}\sin^{2}(\omega t)			
312	angular frequency	y(t)=A\cdot\sin(2\pi f_{c}t)+\begin{matrix}\frac{AM}{2}\end{matrix}\left[\sin(%2\pi(f_{c}+f_{m})t+\phi)+\sin(2\pi(f_{c}-f_{m})t-\phi)\right].\,			
312	angular frequency	i_{{RMS}}=\sqrt{2\,e\,I\,\Delta f}			
312	angular frequency	\prod_{k=1}^{n}f_{k}=\prod_{k=1}^{A}f_{k}^{f_{k}}			
312	angular frequency	H_{a}(s)=\frac{b_{0}s^{2}+b_{1}s+b_{2}}{a_{0}s^{2}+a_{1}s+a_{2}}=\frac{b_{0}+b%_{1}s^{-1}+b_{2}s^{-2}}{a_{0}+a_{1}s^{-1}+a_{2}s^{-2}}			
312	angular frequency	\displaystyle y[n]=			
312	angular frequency	s=j\omega_{a}			
312	angular frequency	\omega_{a}=\pm\infty			
312	angular frequency	\Delta{E}=E_{2}-E_{1}=h\nu\ ,			
312	angular frequency	f=\nu=R_{\mathrm{v}}\left(\frac{3}{4}\right)(Z-1)^{2}=(2.46\times 10^{15}%\operatorname{Hz})(Z-1)^{2}.			
312	angular frequency	T_{b}^{-1}=\frac{k}{h\nu}\,\text{ln}\left[1+\frac{e^{\frac{h\nu}{kT}}-1}{%\epsilon}\right]			
312	angular frequency	k_{n}=\frac{n\pi}{a}			
312	angular frequency	R_{A}=R/A=5R/3			
312	angular frequency	k=\frac{f_{1}-f_{0}}{T}			
312	angular frequency	c(t)=\frac{1}{2\pi}\frac{d^{2}\phi(t)}{dt^{2}}			
312	angular frequency	Z_{0}=\frac{1}{2\pi}\sqrt{\frac{\mu}{\epsilon}}\ln\frac{D}{d}\approx\frac{60%\Omega}{\sqrt{\epsilon_{r}}}\ln\frac{D}{d}\approx\frac{138\Omega}{\sqrt{%\epsilon_{r}}}\log_{10}\frac{D}{d}			
312	angular frequency	v={1\over\sqrt{\epsilon\mu}}={c\over\sqrt{\epsilon_{r}\mu_{r}}}			
312	angular frequency	\tau=\frac{1}{\Delta\nu}\approx\frac{\lambda^{2}}{c\,\Delta\lambda}			
312	angular frequency	\begin{array}[]{l}f^{1}\big(\theta^{1}(t)\big)=\cos\big(\omega^{1}t\big),f^{2}%\big(\theta^{2}(t)\big)=\sin\big(\omega^{2}t\big)\\f^{1}\big(\theta^{1}(t)\big)^{2}f^{2}\big(\theta^{2}(t)\big)f^{2}\big(\theta^{%2}(t)-\frac{\pi}{2}\big)=-\frac{1}{8}\Big(2\sin(2\omega^{2}t)+\sin(2\omega^{2}%t-2\omega^{1}t)+\sin(2\omega^{2}t+2\omega^{1}t)\Big)\end{array}			
312	angular frequency	\Rightarrow\omega_{s}=\frac{1}{\sqrt{L_{1}\cdot C_{1}}},\quad\omega_{p}=\sqrt{%\frac{C_{1}+C_{0}}{L_{1}\cdot C_{1}\cdot C_{0}}}=\omega_{s}\sqrt{1+\frac{C_{1}%}{C_{0}}}\approx\omega_{s}\left(1+\frac{C_{1}}{2C_{0}}\right)\quad(C_{0}\gg C_%{1})			
312	angular frequency	\left|H(j\omega_{\mathrm{c}})\right|=\frac{1}{\sqrt{2}}=\sqrt{\frac{1}{1+%\alpha^{2}\omega_{\mathrm{c}}^{2}}}			
312	angular frequency	\frac{\omega^{2}}{c^{2}}=\left(\frac{n\pi}{a}\right)^{2}+\left(\frac{m\pi}{b}%\right)^{2}+k_{z}^{2},			
312	angular frequency	f=\frac{qB}{2\pi m}			
312	angular frequency	r=\frac{\gamma m_{0}v}{qB}			
312	angular frequency	r=\frac{m_{0}v}{qB_{0}}			
312	angular frequency	\chi_{e}(\Delta t)=\chi_{e}\delta(\Delta t)			
312	angular frequency	P=\frac{\mu_{0}\omega^{4}p_{0}^{2}}{12\pi c}.			
312	angular frequency	\ Z_{R}=R			
312	angular frequency	\ Z_{L}=j\omega L			
312	angular frequency	\ Z_{\text{inductor}}=j\omega L			
312	angular frequency	E=\,h\,\nu			
312	angular frequency	=\frac{1\,239.84193\,\mbox{eV}\,\mbox{nm}}{\lambda\ \mbox{(nm)}}.			
312	angular frequency	\sqrt[12]{2}=2^{\frac{1}{12}}\approx 1.059463			
312	angular frequency	S(f)\ \stackrel{\mathrm{def}}{=}\ \sum_{n=-\infty}^{\infty}S[n]\cdot\delta%\left(f-\frac{n}{P}\right),			
312	angular frequency	\hat{h}(\xi)=e^{-i\,2\pi\,x_{0}\,\xi}\hat{f}(\xi).			
312	angular frequency	I(\tilde{\nu})=4\int_{0}^{\infty}[I(p)-\tfrac{1}{2}I(p=0)]\cos(2\pi\tilde{\nu}%p)dp.			
312	angular frequency	A=G\frac{\lambda^{2}}{4\pi}\,			
312	angular frequency	\frac{\mathrm{d}\theta}{\mathrm{d}t}=\omega=2\mathrm{\pi}f			
312	angular frequency	f=\frac{c}{\lambda}.			
312	angular frequency	x_{c}(t)=A_{c}\cos(2\pi f_{c}t)\,			
312	angular frequency	f_{m}=\frac{1}{2T_{s}}\,			
312	angular frequency	\lambda=\frac{c}{f}			
312	angular frequency	r=8.657\sqrt{{D}\over f}			
312	angular frequency	r=36.03\sqrt{{D}\over f}			
312	angular frequency	x(t)=x(t+T)\text{ for all }t\in\mathbb{R}			
312	angular frequency	f_{0}=\frac{1}{T}			
312	angular frequency	\lambda_{0}=\frac{v}{f_{0}}			
312	angular frequency	f_{0}=\frac{v}{4L}.			
312	angular frequency	v_{mean}\equiv\frac{d\langle x\rangle}{dt}=\int_{-\infty}^{\infty}dk\,\bigg[|A%(k)|^{2}\;\bigg(\frac{d\omega}{dk}\bigg)\bigg].			
312	angular frequency	N=2^{k},k\in\mathbb{N}			
312	angular frequency	\omega=\sqrt{\frac{k}{m}}=\frac{2\pi}{T}.			
312	angular frequency	\phi=\arctan\left(\frac{2\omega\omega_{0}\zeta}{\omega^{2}-\omega_{0}^{2}}\right)			
312	angular frequency	v(t)=L\frac{di(t)}{dt}			
312	angular frequency	P=\sqrt[4]{5}.			
312	angular frequency	\frac{\lambda_{c}}{d}=\pi vZ_{0}C			
312	angular frequency	\lambda=\frac{c}{nf}			
312	angular frequency	f=2^{-4/12}\times 440\,\text{Hz}\approx 349.2\,\text{Hz}			
312	angular frequency	f=2^{12k/12}\times 440\,\text{Hz}=2^{k}\times 440\,\text{Hz}			
312	angular frequency	p=69+12\times\log_{2}{f\over 440\,\text{Hz}}			
312	angular frequency	NF=10\ \log_{10}(F)			
312	angular frequency	\displaystyle\mathbf{P}^{NL}=\varepsilon_{0}\chi^{(2)}\mathbf{E}^{2}(t)			
312	angular frequency	\tau_{\lambda}=\ln\!\left(\frac{\Phi_{\mathrm{e},\lambda}^{\mathrm{i}}}{\Phi_{%\mathrm{e},\lambda}^{\mathrm{t}}}\right)=-\ln T_{\lambda},			
312	angular frequency	\tau_{\nu}=\frac{d^{2}N\nu}{2\mathrm{c}\hbar\varepsilon_{0}\sigma\gamma},			
312	angular frequency	\omega=2\pi F_{SC}			
312	angular frequency	k=\frac{n\pi}{L},			
312	angular frequency	Q=\frac{M\omega}{\Gamma}\,			
312	angular frequency	\mathbf{D}=\varepsilon\mathbf{E}			
312	angular frequency	\varepsilon_{\text{s}}=\lim_{\omega\rightarrow 0}\widehat{\varepsilon}(\omega).			
312	angular frequency	\phi(t)=f_{1}(\theta_{1}(t))f_{2}(\theta_{2}(t))			
312	angular frequency	\omega_{\Delta}=\omega_{1}-\omega_{free}			
312	angular frequency	\tau_{2}=CR_{2}			
312	angular frequency	\zeta=\frac{1}{2\omega_{n}\tau_{1}}+\frac{\omega_{n}\tau_{2}}{2}			
312	angular frequency	s_{1}(t)=\sqrt{\frac{2E_{b}}{T_{b}}}\cos(2\pi f_{c}t)			
312	angular frequency	\frac{\text{d}\omega}{\text{d}k}=\frac{c}{n}-\frac{ck}{n^{2}}\cdot\frac{\text{%d}n}{\text{d}k}.			
312	angular frequency	\varphi=h\,f_{0},			
312	angular frequency	\mathbf{e^{\prime}}=\mathbf{J}\mathbf{e}.			
